term,campus,subject,catalog_number,section,class_number,course_title,topic,component,career,meeting_days,meeting_times,meeting_location,instructor,seats_available,seats_total,waitlist_available,status,academic_session,meeting_dates,notes,detail_url,retrieved_at,related_to
Spring 2027,University Park,MATH,310,001,21384,Elementary Combinatorics,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Huck Life Sciences Bldg 011,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029405&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21384&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,310,002,21385,Elementary Combinatorics,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Osmond Lab 110,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029405&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21385&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,310H,001,27356,Honors Concepts of Combinatorics,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Nursing Sciences Bldg 322,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029408&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=27356&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,311W,001,21400,Concepts of Discrete Mathematics,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Osmond Lab 207,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029415&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21400&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,311W,002,21401,Concepts of Discrete Mathematics,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Osmond Lab 112,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029415&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21401&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,312,001,21402,Concepts of Real Analysis,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Osmond Lab 110,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029417&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21402&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,312,002,23351,Concepts of Real Analysis,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Huck Life Sciences Bldg 011,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029417&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23351&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,312,003,23369,Concepts of Real Analysis,,LEC,UGRD,T Th,1:35 PM-2:50 PM,Nursing Sciences Bldg 316,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029417&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23369&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,312H,001,23525,Honors Concepts of Real Analysis,,LEC,UGRD,T Th,1:35 PM-2:50 PM,Willard Bldg 369,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029419&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23525&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,318,002,22940,Elementary Probability,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Willard Bldg 273,,,,Y,,,,This is a combined section class: STAT/MATH 318.002,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029430&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22940&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,318,003,23528,Elementary Probability,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Willard Bldg 258,,,,Y,,,,This is a combined section class: STAT/MATH 318.003,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029430&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23528&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,318,004,23873,Elementary Probability,,LEC,UGRD,T Th,3:05 PM-4:20 PM,Willard Bldg 075,,,,Y,,,,This is a combined section class: STAT/MATH 318.004,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029430&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23873&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,318,005,24016,Elementary Probability,,LEC,UGRD,T Th,4:35 PM-5:50 PM,Willard Bldg 075,,,,Y,,,,This is a combined section class: STAT/MATH 318.005,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029430&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=24016&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,319,001,21012,Elementary Mathematical Statistics,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Benkovic Bldg 102,,,,Y,,,,This is a combined section class: STAT/MATH 319.001,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029431&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21012&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,319,002,22337,Elementary Mathematical Statistics,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Willard Bldg 358,,,,Y,,,,This is a combined section class: STAT/MATH 319.002,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029431&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22337&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,319,003,23153,Elementary Mathematical Statistics,,LEC,UGRD,M W F,2:30 PM-3:20 PM,Willard Bldg 075,,,,Y,,,,This is a combined section class: STAT/MATH 319.003,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029431&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23153&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,319,004,29068,Elementary Mathematical Statistics,,LEC,UGRD,M W F,3:35 PM-4:25 PM,Mueller Lab 008,,,,Y,,,,This is a combined section class: STAT319.004/MATH 319.004,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029431&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=29068&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,400,001,23801,Teaching in Mathematics,,LEC,UGRD,,,,,,,,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029451&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23801&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,401,001,21014,Introduction to Analysis I,,LEC,UGRD,T Th,1:35 PM-2:50 PM,Nursing Sciences Bldg 323,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029452&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21014&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,403,001,21015,Classical Analysis I,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Boucke Bldg 109,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029457&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21015&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,404,001,21016,Classical Analysis II,,LEC,UGRD,T Th,12:05 PM-1:20 PM,Willard Bldg 271,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029459&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21016&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,410,001,27554,Complex Analysis for Mathematics and Engineering,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Willard Bldg 270,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029472&CRSE_OFFER_NBR=3&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=27554&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,412,001,21017,Fourier Series and Partial Differential Equations,,LEC,UGRD,T Th,10:35 AM-11:50 AM,Nursing Sciences Bldg 316,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029476&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21017&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,412,002,21018,Fourier Series and Partial Differential Equations,,LEC,UGRD,T Th,1:35 PM-2:50 PM,Nursing Sciences Bldg 322,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029476&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21018&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,414,001,22235,Introduction to Probability Theory,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Willard Bldg 075,,,,Y,,,,This is a combined section class: STAT/MATH 414.001,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042000&CRSE_OFFER_NBR=9&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22235&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,414,002,22238,Introduction to Probability Theory,,LEC,UGRD,M W F,3:35 PM-4:25 PM,Willard Bldg 075,,,,Y,,,,This is a combined section class: STAT/MATH 414.002,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042000&CRSE_OFFER_NBR=9&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22238&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,414,003,22239,Introduction to Probability Theory,,LEC,UGRD,T Th,9:05 AM-10:20 AM,Willard Bldg 075,,,,Y,,,,This is a combined section class: STAT/MATH 414.003,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042000&CRSE_OFFER_NBR=9&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22239&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,414,004,23874,Introduction to Probability Theory,,LEC,UGRD,T Th,1:35 PM-2:50 PM,Willard Bldg 075,,,,Y,,,,This is a combined section class: STAT/MATH 414.004,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042000&CRSE_OFFER_NBR=9&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23874&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,414H,001,24194,Honors Introduction to Probability Theory,,LEC,UGRD,,,,,,,Y,,,,This is a combined section class: STAT/MATH 414H,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029482&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=24194&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,415,001,22230,Introduction to Mathematical Statistics,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Willard Bldg 360,,,,Y,,,,This is a combined section class: STAT/MATH 415.001,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042002&CRSE_OFFER_NBR=6&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22230&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,415,002,22503,Introduction to Mathematical Statistics,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Mueller Lab 008,,,,Y,,,,This is a combined section class: STAT/MATH 415.002,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042002&CRSE_OFFER_NBR=6&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22503&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,415,003,24041,Introduction to Mathematical Statistics,,LEC,UGRD,M W F,3:35 PM-4:25 PM,Willard Bldg 258,,,,Y,,,,This is a combined section class: STAT/MATH 415.003,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042002&CRSE_OFFER_NBR=6&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=24041&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,415,004,24134,Introduction to Mathematical Statistics,,LEC,UGRD,T Th,9:05 AM-10:20 AM,Willard Bldg 258,,,,Y,,,,This is a combined section class: STAT/MATH 415.004,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042002&CRSE_OFFER_NBR=6&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=24134&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,415,005,26713,Introduction to Mathematical Statistics,,LEC,UGRD,M W F,10:35 AM-11:25 AM,Willard Bldg 064,,,,Y,,,,This is a combined section class: STAT/MATH 415.005,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042002&CRSE_OFFER_NBR=6&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=26713&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,415H,001,28176,Honors Introduction to Mathematical Statistics,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Ferguson Bldg 202,,,,Y,,,,This is a combined section class: STAT 415H/MATH 415H,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042003&CRSE_OFFER_NBR=2&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=28176&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,416,001,23529,Stochastic Modeling,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Willard Bldg 267,,,,Y,,,,This is a combined section class: STAT/MATH 416.001,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042004&CRSE_OFFER_NBR=4&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23529&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,416,002,24028,Stochastic Modeling,,LEC,UGRD,T Th,3:05 PM-4:20 PM,Wartik Lab 107,,,,Y,,,,This is a combined section class: STAT/MATH 416.003,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042004&CRSE_OFFER_NBR=4&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=24028&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,417,001,21035,Qualitative Theory of Differential Equations,,LEC,UGRD,T Th,10:35 AM-11:50 AM,Nursing Sciences Bldg 322,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029487&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21035&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,418,001,22233,Introduction to Probability and Stochastic Processes for Engineering,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Willard Bldg 258,,,,Y,,,,This is a combined section class: STAT/MATH 418.001,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042005&CRSE_OFFER_NBR=4&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22233&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,418,002,22234,Introduction to Probability and Stochastic Processes for Engineering,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Willard Bldg 075,,,,Y,,,,This is a combined section class: STAT/MATH 418.002,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=042005&CRSE_OFFER_NBR=4&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=22234&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,419,001,23116,Theoretical Mechanics,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Osmond Lab 101,,,,,,,,This is a combined section class: PHYS 419/ MATH 419,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=036070&CRSE_OFFER_NBR=4&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23116&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,426,001,26533,Introduction to Modern Geometry,,LEC,UGRD,M W F,2:30 PM-3:20 PM,Osmond Lab 105,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029503&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=26533&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,429,001,23080,Introduction to Topology,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Osmond Lab 105,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029510&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=23080&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,435,001,21036,Basic Abstract Algebra,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Osmond Lab 112,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029518&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21036&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
Spring 2027,University Park,MATH,436,001,21037,Linear Algebra,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Boucke Bldg 109,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029520&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21037&SSR_COMPONENT=LEC,2026-09-23T11:55:17-04:00,
